#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 10 07 09 50 999 99.0 99.0  2.08 10.81  7.34 206 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 07 10 50 999 99.0 99.0  2.26 11.43  7.96 200 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 07 11 50 999 99.0 99.0  2.11 11.43  7.54 189 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 07 12 50 999 99.0 99.0  2.10 10.81  7.41 199 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 07 13 50 999 99.0 99.0  1.99 10.81  7.09 206 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 07 14 50 999 99.0 99.0  2.01 12.12  6.82 194 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 07 15 50 999 99.0 99.0  2.17 12.90  6.92 197 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 07 16 50 999 99.0 99.0  2.10 12.90  6.65 211 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 07 17 50 999 99.0 99.0  2.27 13.79  6.80 195 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 07 18 50 999 99.0 99.0  2.50 12.12  7.49 189 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 07 19 50 999 99.0 99.0  2.45 11.43  6.91 194 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 07 20 50 999 99.0 99.0  2.43 12.90  6.74 188 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 07 21 50 999 99.0 99.0  2.49 12.90  6.90 185 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 07 22 50 999 99.0 99.0  2.56 12.90  7.34 188 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 07 23 50 999 99.0 99.0  2.45 12.90  7.15 188 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 00 50 999 99.0 99.0  2.76 12.90  7.88 185 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 01 50 999 99.0 99.0  2.74 12.90  7.66 196 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 02 50 999 99.0 99.0  2.66 12.90  7.44 199 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 03 50 999 99.0 99.0  2.93 12.90  7.55 188 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 04 50 999 99.0 99.0  2.83 12.90  7.52 194 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 05 50 999 99.0 99.0  2.73 12.90  7.07 186 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 06 50 999 99.0 99.0  2.86 13.79  7.56 208 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 07 50 999 99.0 99.0  3.06 13.79  7.62 197 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 08 50 999 99.0 99.0  2.91 13.79  7.50 202 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 09 50 999 99.0 99.0  2.83 13.79  7.12 189 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 10 50 999 99.0 99.0  2.76 13.79  7.08 187 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 11 50 999 99.0 99.0  3.04 12.90  7.77 203 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 12 50 999 99.0 99.0  2.86 13.79  7.17 201 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 13 50 999 99.0 99.0  2.89 13.79  7.55 206 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 14 50 999 99.0 99.0  2.96 12.90  7.43 187 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 15 50 999 99.0 99.0  2.90 13.79  7.32 191 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 16 50 999 99.0 99.0  2.84 13.79  7.28 196 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 17 50 999 99.0 99.0  2.63 13.79  7.07 207 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 18 50 999 99.0 99.0  2.58 12.90  6.93 188 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 19 50 999 99.0 99.0  2.52 13.79  6.88 206 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 20 50 999 99.0 99.0  2.51 12.90  7.10 190 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 21 50 999 99.0 99.0  2.48 12.90  6.55 190 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 22 50 999 99.0 99.0  2.37 13.79  6.37 188 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 08 23 50 999 99.0 99.0  2.70 12.90  6.91 204 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 00 50 999 99.0 99.0  2.55 12.12  6.61 185 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 01 50 999 99.0 99.0  2.60 12.90  6.41 206 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 02 50 999 99.0 99.0  2.53 12.90  6.61 206 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 03 50 999 99.0 99.0  2.39 12.90  6.25 200 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 04 50 999 99.0 99.0  2.72 12.90  6.55 197 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 05 50 999 99.0 99.0  2.61 12.12  6.46 208 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 06 50 999 99.0 99.0  2.68 12.90  6.58 195 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 07 50 999 99.0 99.0  2.65 12.12  6.61 215 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 08 50 999 99.0 99.0  2.69 12.90  6.48 209 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 09 50 999 99.0 99.0  2.48 12.90  6.65 213 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 10 50 999 99.0 99.0  2.65 12.90  6.44 207 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 11 50 999 99.0 99.0  2.65 12.90  6.48 211 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 12 50 999 99.0 99.0  2.70 12.12  6.50 206 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 13 50 999 99.0 99.0  2.59 12.90  6.59 215 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 14 50 999 99.0 99.0  2.47  7.14  6.23 128 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 15 50 999 99.0 99.0  2.57 12.12  6.16 195 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 16 50 999 99.0 99.0  2.42 12.90  5.99 200 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 17 50 999 99.0 99.0  2.52 12.90  6.46 192 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 18 50 999 99.0 99.0  2.53  7.14  6.51 136 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 19 50 999 99.0 99.0  2.56 12.90  6.31 215 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 20 50 999 99.0 99.0  2.50  7.14  6.38 124 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 21 50 999 99.0 99.0  2.53  7.69  6.24 139 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 22 50 999 99.0 99.0  2.53 12.90  6.24 207 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 09 23 50 999 99.0 99.0  2.54 12.90  6.19 213 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 00 50 999 99.0 99.0  2.39 12.90  5.99 194 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 01 50 999 99.0 99.0  2.59  7.14  6.20 123 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 02 50 999 99.0 99.0  2.75 12.12  6.53 216 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 03 50 999 99.0 99.0  2.83 12.12  6.34 203 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 04 50 999 99.0 99.0  2.86 12.90  6.40 186 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 05 50 999 99.0 99.0  2.85 12.12  6.35 209 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 06 50 999 99.0 99.0  2.68 12.90  6.28 197 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 07 50 999 99.0 99.0  2.92  7.69  6.52 146 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 08 50 999 99.0 99.0  2.70  7.69  6.54 134 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 09 50 999 99.0 99.0  3.03  7.69  6.68 149 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 10 50 999 99.0 99.0  2.87  7.69  6.26 149 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 11 50 999 99.0 99.0  3.21  8.33  6.60 146 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 12 50 999 99.0 99.0  3.40  8.33  6.57 149 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 13 50 999 99.0 99.0  3.28  8.33  6.80 140 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 14 50 999 99.0 99.0  3.00  8.33  6.51 146 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 15 50 999 99.0 99.0  3.20  8.33  6.52 141 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 16 50 999 99.0 99.0  3.23  8.33  6.59 151 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 17 50 999 99.0 99.0  3.38  7.69  6.69 144 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 18 50 999 99.0 99.0  3.29  8.33  6.75 142 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 19 50 999 99.0 99.0  3.40  8.33  6.73 145 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 20 50 999 99.0 99.0  3.40  8.33  6.82 147 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 21 50 999 99.0 99.0  3.35  8.33  6.57 130 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 22 50 999 99.0 99.0  3.55  9.09  6.99 159 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 10 23 50 999 99.0 99.0  3.53  9.09  6.79 161 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 00 50 999 99.0 99.0  3.69  8.33  7.09 139 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 01 50 999 99.0 99.0  3.50  8.33  6.90 149 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 02 50 999 99.0 99.0  3.76  8.33  7.25 149 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 03 50 999 99.0 99.0  3.49  9.09  6.74 142 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 04 50 999 99.0 99.0  3.64  9.09  6.91 145 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 05 50 999 99.0 99.0  3.64  9.09  7.01 140 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 06 50 999 99.0 99.0  3.48  9.09  7.08 142 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 07 50 999 99.0 99.0  3.68  9.09  7.06 156 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 08 50 999 99.0 99.0  3.94  9.09  7.36 154 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 09 50 999 99.0 99.0  4.17  9.09  7.28 144 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 10 50 999 99.0 99.0  3.84  9.09  7.06 156 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 11 50 999 99.0 99.0  3.96  9.09  7.00 148 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 12 50 999 99.0 99.0  3.98  9.09  7.16 153 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 13 50 999 99.0 99.0  4.07  9.09  7.46 142 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 14 50 999 99.0 99.0  4.28  9.09  7.70 142 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 15 50 999 99.0 99.0  4.28  9.09  7.45 133 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 16 50 999 99.0 99.0  4.33 10.00  7.41 166 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 17 50 999 99.0 99.0  4.09  9.09  7.40 144 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 18 50 999 99.0 99.0  4.14  9.09  7.36 136 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 19 50 999 99.0 99.0  4.04 10.00  7.36 142 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 20 50 999 99.0 99.0  4.28 10.00  7.39 154 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 21 50 999 99.0 99.0  4.43 10.00  7.58 165 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 22 50 999 99.0 99.0  4.40 10.00  7.76 159 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 11 23 50 999 99.0 99.0  4.79 10.00  7.64 147 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 00 50 999 99.0 99.0  4.46 10.81  7.60 163 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 01 50 999 99.0 99.0  4.57 10.00  7.58 157 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 02 50 999 99.0 99.0  4.54 10.00  7.71 141 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 03 50 999 99.0 99.0  4.81 10.00  7.82 141 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 04 50 999 99.0 99.0  4.57  9.09  7.63 141 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 05 50 999 99.0 99.0  4.66 10.00  7.68 145 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 06 50 999 99.0 99.0  4.03  9.09  7.06 142 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 07 50 999 99.0 99.0  4.66 10.00  7.68 146 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 08 50 999 99.0 99.0  4.67 10.00  7.69 138 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 09 50 999 99.0 99.0  4.13 10.00  7.49 145 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 10 50 999 99.0 99.0  4.17 10.00  7.28 152 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 11 50 999 99.0 99.0  4.22 10.00  7.59 152 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 12 50 999 99.0 99.0  4.44 10.81  7.72 141 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 13 50 999 99.0 99.0  4.59 10.81  7.76 141 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 14 50 999 99.0 99.0  4.20 10.81  7.50 139 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 15 50 999 99.0 99.0  4.67 10.00  7.71 146 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 16 50 999 99.0 99.0  4.48 10.00  7.70 150 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 17 50 999 99.0 99.0  4.16 10.00  7.62 143 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 18 50 999 99.0 99.0  4.45 10.81  7.65 154 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 19 50 999 99.0 99.0  3.96 10.81  7.36 161 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 20 50 999 99.0 99.0  4.37 10.00  7.57 142 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 21 50 999 99.0 99.0  3.81 10.00  7.28 151 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 22 50 999 99.0 99.0  3.97  7.69  7.08 133 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 12 23 50 999 99.0 99.0  4.19 10.81  7.52 163 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 00 50 999 99.0 99.0  4.00 10.00  7.35 143 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 01 50 999 99.0 99.0  3.92 10.81  7.36 160 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 02 50 999 99.0 99.0  4.20 10.00  7.45 153 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 03 50 999 99.0 99.0  3.96 10.00  7.23 144 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 04 50 999 99.0 99.0  4.06 10.00  7.44 180 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 05 50 999 99.0 99.0  4.23 10.00  7.37 147 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 06 50 999 99.0 99.0  4.34 10.00  7.60 163 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 07 50 999 99.0 99.0  3.92 10.00  7.21 170 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 08 50 999 99.0 99.0  4.02 10.00  7.32 144 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 09 50 999 99.0 99.0  3.80 10.00  7.13 138 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 10 50 999 99.0 99.0  4.17  9.09  7.37 146 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 11 50 999 99.0 99.0  3.81 10.00  6.98 157 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 12 50 999 99.0 99.0  3.77 10.00  7.17 154 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 13 50 999 99.0 99.0  4.20 10.00  7.52 144 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 14 50 999 99.0 99.0  4.04 10.00  7.51 156 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 15 50 999 99.0 99.0  3.91  9.09  7.21 134 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 16 50 999 99.0 99.0  3.81  9.09  7.39 128 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 17 50 999 99.0 99.0  3.54  9.09  7.22 145 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 18 50 999 99.0 99.0  3.62 10.00  7.06 159 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 19 50 999 99.0 99.0  3.67 10.00  7.33 156 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 20 50 999 99.0 99.0  3.67 10.00  7.06 157 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 21 50 999 99.0 99.0  3.30 10.00  6.95 160 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 22 50 999 99.0 99.0  3.65  9.09  7.23 135 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 13 23 50 999 99.0 99.0  3.52 10.00  6.98 150 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 00 50 999 99.0 99.0  3.44  9.09  6.85 149 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 01 50 999 99.0 99.0  3.64  9.09  7.06 144 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 02 50 999 99.0 99.0  3.31  9.09  7.02 135 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 03 50 999 99.0 99.0  3.70  9.09  7.18 154 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 04 50 999 99.0 99.0  3.46  9.09  7.13 159 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 05 50 999 99.0 99.0  3.23  8.33  6.96 126 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 06 50 999 99.0 99.0  3.46  9.09  7.07 135 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 07 50 999 99.0 99.0  3.28  9.09  7.08 134 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 08 50 999 99.0 99.0  3.14  9.09  6.82 135 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 09 50 999 99.0 99.0  3.31  9.09  7.19 135 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 10 50 999 99.0 99.0  3.19 10.00  7.14 149 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 11 50 999 99.0 99.0  3.30  8.33  7.00 143 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 12 50 999 99.0 99.0  3.15  9.09  6.95 146 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 13 50 999 99.0 99.0  2.97  9.09  6.83 138 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 14 50 999 99.0 99.0  3.10  8.33  6.97 122 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 15 50 999 99.0 99.0  3.28  9.09  7.23 152 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 16 50 999 99.0 99.0  3.08 10.00  7.22 150 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 17 50 999 99.0 99.0  2.93  9.09  7.31 151 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 18 50 999 99.0 99.0  2.87  9.09  7.02 142 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 19 50 999 99.0 99.0  3.01  9.09  7.08 150 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 20 50 999 99.0 99.0  2.90  9.09  7.02 135 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 21 50 999 99.0 99.0  2.80  9.09  7.05 133 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 22 50 999 99.0 99.0  2.74  9.09  6.93 161 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 14 23 50 999 99.0 99.0  2.61  9.09  6.83 145 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 00 50 999 99.0 99.0  2.53  9.09  6.72 129 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 01 50 999 99.0 99.0  2.65 10.00  6.99 163 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 02 50 999 99.0 99.0  2.60  8.33  6.78 136 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 03 50 999 99.0 99.0  2.44  9.09  6.75 152 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 04 50 999 99.0 99.0  2.58 17.39  7.21 204 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 05 50 999 99.0 99.0  2.80  8.33  7.36 133 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 06 50 999 99.0 99.0  2.81 10.00  7.68 152 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 07 50 999 99.0 99.0  2.77  9.09  7.36 141 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 08 50 999 99.0 99.0  2.60  9.09  6.96 150 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 09 50 999 99.0 99.0  2.69 17.39  7.41 204 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 10 50 999 99.0 99.0  2.55  9.09  7.26 158 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 11 50 999 99.0 99.0  2.45  9.09  7.38 152 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 12 50 999 99.0 99.0  2.38  9.09  7.38 151 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 13 50 999 99.0 99.0  2.47  9.09  7.48 136 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 14 50 999 99.0 99.0  2.38 10.00  7.56 164 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 15 50 999 99.0 99.0  2.44  9.09  7.57 160 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 16 50 999 99.0 99.0  2.28 16.00  7.65 228 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 17 50 999 99.0 99.0  2.37 16.00  7.48 223 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 18 50 999 99.0 99.0  2.48 16.00  7.61 232 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 19 50 999 99.0 99.0  2.50  9.09  7.58 151 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 20 50 999 99.0 99.0  2.31 16.00  7.45 222 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 21 50 999 99.0 99.0  2.36 10.00  7.65 153 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 22 50 999 99.0 99.0  2.14  9.09  7.37 147 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 15 23 50 999 99.0 99.0  2.49 16.00  8.38 225 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 00 50 999 99.0 99.0  2.16 16.00  7.79 223 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 01 50 999 99.0 99.0  2.17 16.00  7.72 220 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 02 50 999 99.0 99.0  2.28 16.00  7.95 223 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 03 50 999 99.0 99.0  2.26 16.00  7.82 212 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 04 50 999 99.0 99.0  2.24 14.81  7.77 230 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 05 50 999 99.0 99.0  2.02  9.09  7.58 160 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 06 50 999 99.0 99.0  2.06  8.33  7.62 150 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 07 50 999 99.0 99.0  1.99 14.81  7.59 211 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 08 50 999 99.0 99.0  2.14  9.09  7.75 148 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 09 50 999 99.0 99.0  2.01  9.09  7.56 144 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 10 50 999 99.0 99.0  2.09  9.09  7.36 142 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 11 50 999 99.0 99.0  1.98 16.00  7.26 214 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 12 50 999 99.0 99.0  2.00 14.81  7.34 220 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 13 50 999 99.0 99.0  2.12 10.00  7.43 149 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 14 50 999 99.0 99.0  1.81  9.09  7.22 142 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 15 50 999 99.0 99.0  1.93 14.81  7.56 234 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 16 50 999 99.0 99.0  2.10  9.09  7.40 149 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 17 50 999 99.0 99.0  1.71  9.09  6.47 143 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 18 50 999 99.0 99.0  2.20  9.09  7.07 140 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 19 50 999 99.0 99.0  1.92 10.00  6.67 143 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 20 50 999 99.0 99.0  1.99 14.81  6.96 210 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 21 50 999 99.0 99.0  1.96 13.79  6.83 212 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 22 50 999 99.0 99.0  1.73 13.79  6.42 232 9999.0 999.0 999.0 999.0 99.0 99.00
2017 10 16 23 50 999 99.0 99.0  1.80 13.79  6.89 233 9999.0 999.0 999.0 999.0 99.0 99.00
